观察期标签,delay_window_count,总窗口数,策略编号,策略名称,window_index,window_type,window_weight,会员收入,私教收入,积分成本,平台利润贡献,累计平台利润,窗口末续费概率提升,窗口末私教购买概率提升,窗口私教收入提升,窗口活跃提升,窗口线上活跃提升,窗口结算积分
L2,6,7,S1,低补贴保留策略,2,delayed,1.0,9736994.28518477,85859.05702046954,0.0,3433705.7169208103,6863799.349892499,61944.79748866788,3.586224627825519,211.93590070097707,14382.579154708385,36345.07111345443,0.0
L2,6,7,S1,低补贴保留策略,3,delayed,1.0,9474151.105754733,76384.27634721764,0.0,3338868.1699183215,10202667.51981082,52419.41802788426,-28.105076494752698,-9262.844772550918,5033.902704147935,12720.774889709051,0.0
L2,6,7,S1,低补贴保留策略,4,delayed,1.0,9079113.314797848,73532.93694892393,0.0,3199749.541263924,13402417.061074745,37959.67362926419,-38.172376650563514,-12114.18417084463,1761.865946451777,4452.271211398168,0.0
L2,6,7,S1,低补贴保留策略,5,delayed,1.0,8839566.814835763,66183.3192733822,0.0,3113703.380974531,16516120.442049276,29170.375356189656,-62.15244777540853,-19463.801846386355,616.6530812581218,1558.2949239893583,0.0
L2,6,7,S1,低补贴保留策略,6,delayed,1.0,8700039.175621305,82488.11031958854,0.0,3069760.144563333,19585880.58661261,24178.77095469486,-5.289642804500794,-3159.0108001800254,215.82857844034254,545.4032233962755,0.0
L2,6,7,S1,低补贴保留策略,7,delayed,1.0,8684430.584522685,87935.7667624976,0.0,3065931.434611689,22651812.021224298,23632.48424249063,9.49163860708462,2288.6456427290395,75.54000245411993,190.89112818869634,0.0
L2,6,7,S2,均衡促活策略,1,active,1.0,10004916.25292711,108277.198504514,273175.976635938,3261027.8714399044,3261027.8714399044,71722.43514519533,76.82460222708818,22630.07738474542,99801.7763575679,299514.75377793657,54635579.416558884
L2,6,7,S2,均衡促活策略,2,delayed,1.0,9890237.434266537,102751.75155914796,0.0,3492408.6274610325,6753436.498900937,67509.86314916264,59.08247420865571,17104.630439379398,34930.62172514874,104830.16382227774,0.0
L2,6,7,S2,均衡促活策略,3,delayed,1.0,9707741.251767613,82738.68902529834,0.0,3422531.0448262542,10175967.543727191,60875.87842063338,-7.004270363942695,-2908.4320944702195,12225.717603802063,36690.55733779722,0.0
L2,6,7,S2,均衡促活策略,4,delayed,1.0,9430502.298979728,75469.82738257178,0.0,3323316.7528576762,13499284.296584867,50916.708590111535,-31.117813282812445,-10177.293737196786,4279.001161330719,12841.69506822902,0.0
L2,6,7,S2,均衡促活策略,5,delayed,1.0,9041089.505239503,72049.58155814599,0.0,3185996.2013012697,16685280.497886136,36524.844645915146,-43.207244167430375,-13597.539561622572,1497.6504064657515,4494.59327388016,0.0
L2,6,7,S2,均衡促活策略,6,delayed,1.0,8825402.913947055,65844.36546148668,0.0,3108644.3295199154,19793924.827406053,28653.0740265296,-63.36678226900369,-19802.75565828188,524.1776422630131,1573.1076458580546,0.0
L2,6,7,S2,均衡促活策略,7,delayed,1.0,8737247.550882077,82181.95666788131,0.0,3082691.229809091,22876616.057215143,25499.015978401305,-6.311475091381933,-3465.164451887249,183.46217479205458,550.5876760503195,0.0
L2,6,7,S3,私教转化强化策略,1,active,1.0,9998574.805257369,108552.48414130916,323755.3396197923,3208311.5874626795,3208311.5874626795,71476.08455841999,77.76328567183826,22905.363021540605,108827.98538464526,357697.14832179144,58864911.62040564
L2,6,7,S3,私教转化强化策略,2,delayed,1.0,9900917.268143473,103558.80593140128,0.0,3496388.685629636,6704700.2730923155,67902.11633382383,61.64337404058571,17911.684811632716,38089.79488462583,125194.00191262695,0.0
L2,6,7,S3,私教转化强化策略,3,delayed,1.0,9726652.311665403,84444.47232093984,0.0,3429661.650779173,10134361.923871487,61557.42805242392,-1.1652724611187857,-1202.6487988287263,13331.42820961904,43817.90066941944,0.0
L2,6,7,S3,私教转化强化策略,4,delayed,1.0,9464975.010687083,76199.0824078131,0.0,3335600.9784628227,13469962.90233431,52103.93743321439,-28.659256081467127,-9448.038711955465,4665.999873366663,15336.265234296798,0.0
L2,6,7,S3,私教转化强化策略,5,delayed,1.0,9054973.709058082,72969.06638953085,0.0,3191131.518087188,16661094.420421498,37034.368206176565,-40.081118813024354,-12678.054730237709,1633.0999556783315,5367.692832003882,0.0
L2,6,7,S3,私教转化强化策略,6,delayed,1.0,8834174.548486747,65789.77086197506,0.0,3111698.0232289536,19772792.44365045,28970.628769735387,-63.5252898605391,-19857.3502577935,571.5849844874162,1878.692491201358,0.0
L2,6,7,S3,私教转化强化策略,7,delayed,1.0,8726038.262104906,82371.16039529831,0.0,3078824.739855306,22851617.18350576,24992.50012532557,-5.669881507547743,-3275.9607244702493,200.05474457059563,657.5423719204751,0.0
L2,6,7,S4,流失召回强化策略,1,active,1.0,10037588.970241684,110154.84747379874,455576.49851949443,3090626.0953072347,3090626.0953072347,72921.98279212984,83.23380161705099,24507.726354030165,162825.70510381323,505323.8358886201,75930144.40604764
L2,6,7,S4,流失召回强化策略,2,delayed,1.0,9949384.265429216,106107.73926110649,0.0,3514116.814678557,6604742.909985792,69665.99737848771,69.88676071095254,20460.618141337924,56988.996786334625,176863.342561017,0.0
L2,6,7,S4,流失召回强化策略,3,delayed,1.0,9814414.309674572,90324.60685915612,0.0,3462142.390443847,10066885.300429638,64730.192968729294,18.233427967674384,4677.485739387557,19946.148875217114,61902.169896355976,0.0
L2,6,7,S4,流失召回强化策略,4,delayed,1.0,9573923.097867377,77539.23099300817,0.0,3374134.853551484,13441020.153981123,56003.79272561848,-24.008172360285435,-8107.890126760394,6981.152106325992,21665.759463724582,0.0
L2,6,7,S4,流失召回强化策略,5,delayed,1.0,9262036.289513493,74992.6727373521,0.0,3264210.5031509283,16705230.657132052,44636.98042817296,-32.994266890168376,-10654.448382416464,2443.4032372140946,7583.0158123036035,0.0
L2,6,7,S4,流失召回强化策略,6,delayed,1.0,8918021.937339796,67694.11487496785,0.0,3141615.9125314187,19846846.569663472,32058.31365306053,-58.127221756646314,-17953.00624480071,855.191133024934,2654.0555343062615,0.0
L2,6,7,S4,流失召回强化策略,7,delayed,1.0,8755563.78691297,71051.2493079641,0.0,3085762.7002119287,22932609.2698754,26253.578959959385,-43.249924676912606,-14595.871811804464,299.3168965587268,928.9194370071913,0.0
L2,6,7,S5,高强度综合激励策略,1,active,1.0,10093591.118145987,111681.44319635516,788873.9182760085,2777387.4060339937,2777387.4060339937,75026.47109962556,88.23806327148063,26034.322076586603,300700.2620301726,961848.0322160486,112697319.68047889
L2,6,7,S5,高强度综合激励策略,2,delayed,1.0,9999087.862351252,108436.27450668022,0.0,3532211.634174942,6309599.040208936,71494.38991246605,77.36412958128315,22789.153386911654,105245.0917105604,336646.811275617,0.0
L2,6,7,S5,高强度综合激励策略,3,delayed,1.0,9902193.537656413,103413.02717314484,0.0,3496791.646331688,9806390.686540624,67945.39195615312,61.14425449245921,17765.906053376282,36835.782098696145,117826.38394646588,0.0
L2,6,7,S5,高强度综合激励策略,4,delayed,1.0,9727976.64862816,84064.02246826822,0.0,3430011.033760336,13236401.720300961,61608.72345880455,-2.465062368562867,-1583.098651500346,12892.523734543645,41239.23438126308,0.0
L2,6,7,S5,高强度综合激励策略,5,delayed,1.0,9466207.123087242,75508.33913412318,0.0,3335824.9948207713,16572226.715121733,52151.83143059033,-30.935216367541084,-10138.781985645386,4512.383307090276,14433.732033442064,0.0
L2,6,7,S5,高强度综合激励策略,6,delayed,1.0,9055848.829457585,72898.75462484903,0.0,3191416.716697609,19763643.431819342,37067.398387091715,-40.31514163871142,-12748.366494919537,1579.3341574815963,5051.806211704725,0.0
L2,6,7,S5,高强度综合激励策略,7,delayed,1.0,8835420.374777362,65701.71127664225,0.0,3112107.644555069,22875751.07637441,29017.30214357452,-63.82183345549418,-19945.409843126312,552.7669551185585,1768.132174096653,0.0
L2,8,9,S0,无积分基准策略,1,active,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,2852303.474602267,0.0,0.0,0.0,0.0,0.0,0.0
L2,8,9,S0,无积分基准策略,2,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,5704606.949204534,0.0,0.0,0.0,0.0,0.0,0.0
L2,8,9,S0,无积分基准策略,3,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,8556910.423806801,0.0,0.0,0.0,0.0,0.0,0.0
L2,8,9,S0,无积分基准策略,4,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,11409213.898409069,0.0,0.0,0.0,0.0,0.0,0.0
L2,8,9,S0,无积分基准策略,5,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,14261517.373011336,0.0,0.0,0.0,0.0,0.0,0.0
L2,8,9,S0,无积分基准策略,6,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,17113820.847613603,0.0,0.0,0.0,0.0,0.0,0.0
L2,8,9,S0,无积分基准策略,7,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,19966124.32221587,0.0,0.0,0.0,0.0,0.0,0.0
L2,8,9,S0,无积分基准策略,8,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,22818427.796818137,0.0,0.0,0.0,0.0,0.0,0.0
L2,8,9,S0,无积分基准策略,9,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,25670731.271420404,0.0,0.0,0.0,0.0,0.0,0.0
L2,8,9,S1,低补贴保留策略,1,active,1.0,9906656.922155626,104090.3292158732,68463.38854754159,3430093.632971689,3430093.632971689,68120.54610244506,63.38432384776405,18443.208096104652,41093.083299166814,103843.06032415546,22821146.197817583
L2,8,9,S1,低补贴保留策略,2,delayed,1.0,9736994.28518477,85859.05702046954,0.0,3433705.7169208103,6863799.349892499,61944.79748866788,3.586224627825519,211.93590070097707,14382.579154708385,36345.07111345443,0.0
L2,8,9,S1,低补贴保留策略,3,delayed,1.0,9474151.105754733,76384.27634721764,0.0,3338868.1699183215,10202667.51981082,52419.41802788426,-28.105076494752698,-9262.844772550918,5033.902704147935,12720.774889709051,0.0
L2,8,9,S1,低补贴保留策略,4,delayed,1.0,9079113.314797848,73532.93694892393,0.0,3199749.541263924,13402417.061074745,37959.67362926419,-38.172376650563514,-12114.18417084463,1761.865946451777,4452.271211398168,0.0
L2,8,9,S1,低补贴保留策略,5,delayed,1.0,8839566.814835763,66183.3192733822,0.0,3113703.380974531,16516120.442049276,29170.375356189656,-62.15244777540853,-19463.801846386355,616.6530812581218,1558.2949239893583,0.0
L2,8,9,S1,低补贴保留策略,6,delayed,1.0,8700039.175621305,82488.11031958854,0.0,3069760.144563333,19585880.58661261,24178.77095469486,-5.289642804500794,-3159.0108001800254,215.82857844034254,545.4032233962755,0.0
L2,8,9,S1,低补贴保留策略,7,delayed,1.0,8684430.584522685,87935.7667624976,0.0,3065931.434611689,22651812.021224298,23632.48424249063,9.49163860708462,2288.6456427290395,75.54000245411993,190.89112818869634,0.0
L2,8,9,S1,低补贴保留策略,8,delayed,1.0,8632437.764543861,75941.32117161427,0.0,3044135.6139418352,25695947.63516613,21716.81268709133,-30.554652175031784,-9705.799948154294,26.43900085894198,66.81189486604376,0.0
L2,8,9,S1,低补贴保留策略,9,delayed,1.0,8548743.162225235,74607.26204950572,0.0,3014442.2853936837,28710389.920559816,18674.261520878496,-35.38052454034964,-11039.859070262843,9.253650300629689,23.38416320311531,0.0
L2,8,9,S2,均衡促活策略,1,active,1.0,10004916.25292711,108277.198504514,273175.976635938,3261027.8714399044,3261027.8714399044,71722.43514519533,76.82460222708818,22630.07738474542,99801.7763575679,299514.75377793657,54635579.416558884
L2,8,9,S2,均衡促活策略,2,delayed,1.0,9890237.434266537,102751.75155914796,0.0,3492408.6274610325,6753436.498900937,67509.86314916264,59.08247420865571,17104.630439379398,34930.62172514874,104830.16382227774,0.0
L2,8,9,S2,均衡促活策略,3,delayed,1.0,9707741.251767613,82738.68902529834,0.0,3422531.0448262542,10175967.543727191,60875.87842063338,-7.004270363942695,-2908.4320944702195,12225.717603802063,36690.55733779722,0.0
L2,8,9,S2,均衡促活策略,4,delayed,1.0,9430502.298979728,75469.82738257178,0.0,3323316.7528576762,13499284.296584867,50916.708590111535,-31.117813282812445,-10177.293737196786,4279.001161330719,12841.69506822902,0.0
L2,8,9,S2,均衡促活策略,5,delayed,1.0,9041089.505239503,72049.58155814599,0.0,3185996.2013012697,16685280.497886136,36524.844645915146,-43.207244167430375,-13597.539561622572,1497.6504064657515,4494.59327388016,0.0
L2,8,9,S2,均衡促活策略,6,delayed,1.0,8825402.913947055,65844.36546148668,0.0,3108644.3295199154,19793924.827406053,28653.0740265296,-63.36678226900369,-19802.75565828188,524.1776422630131,1573.1076458580546,0.0
L2,8,9,S2,均衡促活策略,7,delayed,1.0,8737247.550882077,82181.95666788131,0.0,3082691.229809091,22876616.057215143,25499.015978401305,-6.311475091381933,-3465.164451887249,183.46217479205458,550.5876760503195,0.0
L2,8,9,S2,均衡促活策略,8,delayed,1.0,8669529.952568563,87561.38433263566,0.0,3060603.8986987877,25937219.95591393,23177.461718134073,8.215923750397245,1914.2632128670957,64.21176117721913,192.7056866176118,0.0
L2,8,9,S2,均衡促活策略,9,delayed,1.0,8624100.749078346,75719.86945492138,0.0,3041151.2230138974,28978371.178927828,21388.929282466004,-31.488403142609684,-9927.25166484718,22.474116412026685,67.4469903161641,0.0
L2,8,9,S3,私教转化强化策略,1,active,1.0,9998574.805257369,108552.48414130916,323755.3396197923,3208311.5874626795,3208311.5874626795,71476.08455841999,77.76328567183826,22905.363021540605,108827.98538464526,357697.14832179144,58864911.62040564
L2,8,9,S3,私教转化强化策略,2,delayed,1.0,9900917.268143473,103558.80593140128,0.0,3496388.685629636,6704700.2730923155,67902.11633382383,61.64337404058571,17911.684811632716,38089.79488462583,125194.00191262695,0.0
L2,8,9,S3,私教转化强化策略,3,delayed,1.0,9726652.311665403,84444.47232093984,0.0,3429661.650779173,10134361.923871487,61557.42805242392,-1.1652724611187857,-1202.6487988287263,13331.42820961904,43817.90066941944,0.0
L2,8,9,S3,私教转化强化策略,4,delayed,1.0,9464975.010687083,76199.0824078131,0.0,3335600.9784628227,13469962.90233431,52103.93743321439,-28.659256081467127,-9448.038711955465,4665.999873366663,15336.265234296798,0.0
L2,8,9,S3,私教转化强化策略,5,delayed,1.0,9054973.709058082,72969.06638953085,0.0,3191131.518087188,16661094.420421498,37034.368206176565,-40.081118813024354,-12678.054730237709,1633.0999556783315,5367.692832003882,0.0
L2,8,9,S3,私教转化强化策略,6,delayed,1.0,8834174.548486747,65789.77086197506,0.0,3111698.0232289536,19772792.44365045,28970.628769735387,-63.5252898605391,-19857.3502577935,571.5849844874162,1878.692491201358,0.0
L2,8,9,S3,私教转化强化策略,7,delayed,1.0,8726038.262104906,82371.16039529831,0.0,3078824.739855306,22851617.18350576,24992.50012532557,-5.669881507547743,-3275.9607244702493,200.05474457059563,657.5423719204751,0.0
L2,8,9,S3,私教转化强化策略,8,delayed,1.0,8672739.812533788,94652.08144837465,0.0,3063854.558821338,25915471.742327098,23287.005521930318,32.02135808641627,9004.960328606088,70.01916059970846,230.13983017216648,0.0
L2,8,9,S3,私教转化强化策略,9,delayed,1.0,8622989.151407003,75849.32521364217,0.0,3040801.0005565435,28956272.74288364,21419.124711510558,-30.864500119044262,-9797.795906126397,24.50670620989796,80.54894056025823,0.0
L2,8,9,S4,流失召回强化策略,1,active,1.0,10037588.970241684,110154.84747379874,455576.49851949443,3090626.0953072347,3090626.0953072347,72921.98279212984,83.23380161705099,24507.726354030165,162825.70510381323,505323.8358886201,75930144.40604764
L2,8,9,S4,流失召回强化策略,2,delayed,1.0,9949384.265429216,106107.73926110649,0.0,3514116.814678557,6604742.909985792,69665.99737848771,69.88676071095254,20460.618141337924,56988.996786334625,176863.342561017,0.0
L2,8,9,S4,流失召回强化策略,3,delayed,1.0,9814414.309674572,90324.60685915612,0.0,3462142.390443847,10066885.300429638,64730.192968729294,18.233427967674384,4677.485739387557,19946.148875217114,61902.169896355976,0.0
L2,8,9,S4,流失召回强化策略,4,delayed,1.0,9573923.097867377,77539.23099300817,0.0,3374134.853551484,13441020.153981123,56003.79272561848,-24.008172360285435,-8107.890126760394,6981.152106325992,21665.759463724582,0.0
L2,8,9,S4,流失召回强化策略,5,delayed,1.0,9262036.289513493,74992.6727373521,0.0,3264210.5031509283,16705230.657132052,44636.98042817296,-32.994266890168376,-10654.448382416464,2443.4032372140946,7583.0158123036035,0.0
L2,8,9,S4,流失召回强化策略,6,delayed,1.0,8918021.937339796,67694.11487496785,0.0,3141615.9125314187,19846846.569663472,32058.31365306053,-58.127221756646314,-17953.00624480071,855.191133024934,2654.0555343062615,0.0
L2,8,9,S4,流失召回强化策略,7,delayed,1.0,8755563.78691297,71051.2493079641,0.0,3085762.7002119287,22932609.2698754,26253.578959959385,-43.249924676912606,-14595.871811804464,299.3168965587268,928.9194370071913,0.0
L2,8,9,S4,流失召回强化策略,8,delayed,1.0,8696362.20461153,95270.73773451545,0.0,3072307.9929343904,26004917.26280979,24059.85800316978,36.44872715184751,9623.61661474689,104.76091379555437,325.121802952517,0.0
L2,8,9,S4,流失召回强化策略,9,delayed,1.0,8638285.571439052,86849.02102515688,0.0,3049454.6563112154,29054371.919121005,21996.717058784354,5.529328405838464,1201.8999053883163,36.66631982844404,113.79263103338087,0.0
L2,8,9,S5,高强度综合激励策略,1,active,1.0,10093591.118145987,111681.44319635516,788873.9182760085,2777387.4060339937,2777387.4060339937,75026.47109962556,88.23806327148063,26034.322076586603,300700.2620301726,961848.0322160486,112697319.68047889
L2,8,9,S5,高强度综合激励策略,2,delayed,1.0,9999087.862351252,108436.27450668022,0.0,3532211.634174942,6309599.040208936,71494.38991246605,77.36412958128315,22789.153386911654,105245.0917105604,336646.811275617,0.0
